Experiment,Time,TR_U,READOUT_OBS1,READOUT_OBS2,READOUT_OBS3,READOUT_OBS4,READOUT_OBS5,STD_OBS1,STD_OBS2,STD_OBS3,STD_OBS4,STD_OBS5
1,230,0,0.0204808734455424,0.0377341898252147,0.00661477474847278,0.0128933763983178,0.0258884027566338,0.00185280477358131,0.00329466527185938,0.000719171187829665,0.000926915064579296,0.00232418670911515
1,235,0,0.0209270207092404,0.0413923935953461,0.00773045928465372,0.00854706019765239,0.0271267987129517,0.00195708677677475,0.00343281469902797,0.000719912515767344,0.000920509267399445,0.00208406046333436
1,240,1,0.0201489845133325,0.0359906442699235,0.00744655593708007,0.00836200325086535,0.0190573203137916,0.0020816190689792,0.00372728361987682,0.000722358571150853,0.000916717299077387,0.00189708569425954
1,245,1,0.020990830604421,0.0528606329116014,0.0473533659794136,0.0117968557566126,0.0357305492077348,0.0021392758940361,0.00416067385015456,0.00481909490226333,0.00114953977520176,0.00391325223005575
1,250,0,0.0208355795520874,0.0446524924385741,0.0490673118240595,0.0153472312944174,0.0898795140598269,0.00203133988316022,0.00442584645362668,0.00532187851648631,0.00141911839739239,0.0079183932549421
1,255,0,0.0190226948168338,0.0418736377409737,0.0133795799475931,0.0129990950388673,0.0674747638286494,0.00190191309580705,0.00441588604988989,0.00129306016768781,0.0013681949334938,0.00745439253127283
1,260,0,0.0205465814011898,0.0473785406077858,0.00795111679366392,0.014295096677921,0.0706043731646748,0.00180205835856236,0.00423611983967812,0.000801519208260709,0.00120993235434558,0.00608991741931621
1,265,0,0.0170585511865915,0.0419562103471167,0.00716517990356473,0.0126446002381365,0.055213644055695,0.00173400224687806,0.00398490884060047,0.000738090054524981,0.00109708055069949,0.005017810901385
1,270,0,0.0190373572961122,0.0415550197958982,0.00766537381514263,0.00815060482778035,0.0381934154195786,0.00169756198747917,0.00372511153509411,0.000726827899650218,0.00102570099283339,0.00418212861490882
1,275,0,0.0202004003123456,0.0372531260801009,0.0073354251509091,0.00932121702834792,0.0387625954125796,0.00169232561492533,0.00349707883164118,0.000722713367683182,0.000981437658725881,0.00353114319594966
1,280,0,0.0195028009373912,0.0320701073834403,0.00743335633205288,0.00816672163893593,0.0266489851355751,0.00171746467431695,0.00332864654588046,0.00072038385422018,0.000954068732476386,0.00302408411628456
1,285,0,0.017977824806507,0.0335033428135756,0.00762054354757937,0.00981200058538639,0.0253047436400441,0.00177153859021299,0.00324219140582448,0.000719121163443522,0.000937157585688563,0.00262914573905188
1,290,0,0.0195606162519555,0.0322020532401648,0.00692815192377503,0.00885674077099465,0.0233936216991491,0.00185236640736024,0.00325947821749763,0.000718812913761569,0.000926735115203469,0.00232154982010114
1,295,0,0.0180499194774502,0.0337286832048895,0.00619040936001526,0.00840831046222479,0.0234617521707683,0.00195700421786571,0.00340463059853032,0.000719604645060787,0.000920371737409723,0.00208199933437277
1,300,1,0.0186021660162132,0.0414299919515189,0.00725499484811616,0.00863140977420639,0.0190461772557654,0.00208184107718657,0.00370514609748928,0.000722066161196194,0.000916608303536738,0.00189547363931838
1,305,1,0.0239505272865229,0.0333235014940641,0.0447479991413548,0.012066227321278,0.0387353223709416,0.00213966921947295,0.00414382336789025,0.00481870330544911,0.00114943894394774,0.00391141214881545
1,310,0,0.0212562177353245,0.0402210094477497,0.0501659486812118,0.0155773827633372,0.0799218699868529,0.00203173142733973,0.00441326299576809,0.00532165683745335,0.00141903335072014,0.00791651213930882
1,315,0,0.0188663862371481,0.0417096014540885,0.0131809463916403,0.0153613052139474,0.0713589484226596,0.00190228221729345,0.00440654760146181,0.00129283943627101,0.00136812383598191,0.00745273669206363
1,320,0,0.0208670768219854,0.0428140419174418,0.00877461244966767,0.0146686167148468,0.0668513585880383,0.00180241033848256,0.00422923479071379,0.000801359702855975,0.00120987314433322,0.00608861659492583
1,325,0,0.0189667931070632,0.0442229443225739,0.00843518577201944,0.0103614121842026,0.0546099560156736,0.00173434229649,0.003979889890443,0.000737986873783748,0.0010970336340772,0.0050167943203886
1,330,0,0.0164315339416995,0.038543764882011,0.00654506414456113,0.0101514718686775,0.0401627655151981,0.00169789466781337,0.00372152512394936,0.000726765002604259,0.00102566558337274,0.00418133495630018
1,335,0,0.0191422023208654,0.0371134902370696,0.00845293607531894,0.00991317534487685,0.0338576961811936,0.001692654653912,0.00349460717196034,0.000722676399820441,0.000981411979723537,0.00353052396266563
1,340,0,0.0165552828824913,0.0338316703364072,0.00684815173767299,0.00963936972819417,0.0315192989289029,0.00171779277741858,0.00332705989439594,0.000720362768418597,0.000954050691759428,0.0030236012101218
1,345,0,0.0151355256078321,0.0275629521800276,0.0064476952236382,0.00931062033417138,0.0279499526302645,0.00177186730029627,0.00324132783267993,0.000719109808588881,0.000937145246776859,0.00262876929273168
1,350,0,0.0153027178907964,0.0373040692803738,0.00779567996396738,0.0101599376563251,0.0214738483589402,0.00185269605972413,0.0032592284060614,0.000718808009340754,0.0009267269152425,0.00232125646455876
1,355,0,0.0191087804196799,0.0351318447830084,0.00860890388064639,0.00976894819001856,0.0214820859398832,0.0019573340177875,0.00340492547488652,0.00071960508586902,0.000920366546701433,0.00208177082045633
1,360,1,0.0195683231425478,0.045872788161104,0.00665702673321152,0.00835081230695067,0.0204747943267321,0.00208216929649701,0.00370594543173357,0.00072207295374224,0.000916605430734807,0.00189529575457023
1,365,1,0.0217284549914493,0.0351698443408894,0.0539457502924372,0.0095907369600819,0.0341276992583732,0.00213998179436584,0.00414508196228773,0.00481872511708779,0.00114943861941477,0.00391129955906834
1,370,0,0.0209016503289373,0.0454330699490037,0.0520597843955752,0.014501876900429,0.0704766727186405,0.00203201327784078,0.00441481009465571,0.00532167776132412,0.00141903486387663,0.00791645686897213
1,375,0,0.0195890097241197,0.0371782649468227,0.0159668959961164,0.0140341575094239,0.0855176849468556,0.00190253504084635,0.00440819923753908,0.00129287235251128,0.00136812714215582,0.0074527152997786
1,380,0,0.0147708049406817,0.03481387613627,0.00886533594639788,0.0117864083282962,0.0609617612597825,0.00180263708086107,0.00423087154861979,0.000801392147260284,0.00120987793164129,0.00608860183541669
1,385,0,0.0163089322528452,0.0413201293026972,0.00717284027335683,0.0120440547059904,0.0574012422418327,0.00173454568967856,0.00398144744569522,0.000738014433744289,0.00109703906317868,0.0050167836370884
1,390,0,0.013023095590775,0.0358800090485623,0.0082812575763203,0.0112615106474155,0.0409598848472329,0.00169807715797368,0.00372297508517699,0.000726786811554662,0.00102567094383589,0.00418132722578777
1,395,0,0.0191849611132924,0.0345397951943845,0.00864187286762867,0.00882041942348016,0.0276363081937404,0.00169281842503834,0.00349594345154926,0.000722693253197042,0.000981416848458941,0.00353051838923919
1,400,0,0.0202624870555411,0.0372893709651302,0.00761077020221238,0.00968804369194236,0.0297034070532149,0.00171793977691233,0.00332828962286215,0.000720375997936118,0.0009540549053367,0.00302359721221955
1,405,0,0.0207526683978901,0.0315922175349273,0.00766043335113107,0.00896968436165265,0.0303476692137115,0.00177199926251967,0.00324246545097055,0.000719120752436202,0.000937148818226543,0.00262876645254113
1,410,0,0.0175440151171198,0.03235652286282,0.00756431619791339,0.00992438672799548,0.0209157904518394,0.00185281452737978,0.00326029179624539,0.000718817884553481,0.00092672995846058,0.00232125448758924
1,415,0,0.0199360863496406,0.0328928945263785,0.0072863490014183,0.00947453999033742,0.0221005385509308,0.00195744036113417,0.00340593328312877,0.000719615086667144,0.000920369230546982,0.00208176950564281
1,420,1,0.0187864975448147,0.0326259526861102,0.00756141630986838,0.00862462196606424,0.0191073393538683,0.00208226472986347,0.00370691502078719,0.000722084494620895,0.000916607965893892,0.00189529497606988
1,425,1,0.0205750514241133,0.0420616260393617,0.0408941533551977,0.0135409215136323,0.0368987305548063,0.00214006649163714,0.00414602299620805,0.00481874476016158,0.00114944173424759,0.003911326190156
1,430,0,0.0208020403687337,0.0390294393886652,0.0481732909788095,0.0146165528766035,0.0773399749419768,0.00203208841284999,0.00441570221292301,0.00532169154019192,0.00141903806855777,0.00791650239943499
1,435,0,0.0186680374672707,0.047162917390849,0.0137806882865551,0.0129283339775939,0.076473391545605,0.0019026018412102,0.00440901829800277,0.00129288980282458,0.00136813046648593,0.00745276373662054
1,440,0,0.0147899605695048,0.0496394948713847,0.00853345473225057,0.0125098896292126,0.0535512878530044,0.00180269629301715,0.00423160606873696,0.000801407458838182,0.00120988133909922,0.0060886405172233
1,445,0,0.0176909033029382,0.0448210828270744,0.00719467407815326,0.010464170620061,0.0511256425142139,0.00173459799488001,0.0039820964768703,0.000738026390404209,0.00109704227581631,0.00501681412949525
1,450,0,0.0193699875401255,0.0345396495519743,0.00757398189622322,0.0107351076690912,0.0369906220913645,0.00169812316967982,0.00372354388145063,0.000726795663338204,0.00102567376373693,0.00418135122057087
1,455,0,0.0161502447053367,0.0359964950964452,0.00841593833950245,0.00875137407931729,0.0366655033765628,0.00169285870242397,0.00349644045303129,0.000722699714588333,0.000981419200205953,0.00353053725272375
1,460,0,0.0166699207461866,0.0365000020267626,0.00878137910194363,0.00975351608938664,0.0283186156985722,0.00171797483916932,0.00332872452323299,0.00072038081111015,0.000954056805228351,0.00302361203108163
1,465,0,0.0173241593566023,0.0367379655972254,0.00677793982078488,0.00800759887226668,0.0250168149250541,0.00177202960088591,0.00324284801239571,0.000719124534952056,0.000937150332844626,0.00262877809042623
1,470,0,0.019872290953306,0.0383655232437569,0.00788987900793251,0.0102637607355448,0.0194809127098831,0.0018528406133213,0.00326063113674415,0.000718821122641887,0.000926731173878322,0.00232126363027137
1,475,0,0.02240548648865,0.0355273616822389,0.0075485091735056,0.0103290373109052,0.0231274131217678,0.00195746264977369,0.00340623744450351,0.000719618188298605,0.000920370235980676,0.00208177669762385
1,480,1,0.0233585068707087,0.043202885146583,0.00783664003864746,0.0101862835517833,0.0181301745014371,0.00208228365860403,0.00370719070252402,0.000722087867040273,0.000916608849355562,0.00189530065097975
1,485,1,0.0269873419794835,0.0441009028421929,0.0441805174496708,0.0120433739453232,0.0404378009257164,0.00214008258385742,0.00414627467085451,0.00481875015767513,0.00114944271448922,0.00391133823590509
1,490,0,0.0233527786187857,0.0413808546500786,0.0503129287700984,0.0127342440388962,0.0689385822833573,0.00203210253719291,0.00441592915287385,0.00532169514167147,0.0014190390163705,0.00791651843192789
1,495,0,0.0183861900656763,0.0432175846621015,0.0120086961803836,0.0142579283684842,0.0677708779803536,0.00190261432479165,0.00440921903957572,0.00129289415481268,0.00136813139273817,0.00745277955172846
1,500,0,0.0178455798624027,0.0440049206461635,0.0078781375375566,0.0118012223999345,0.0549917256925951,0.00180270727135967,0.00423178096682829,0.000801411160132242,0.00120988224264283,0.00608865307023752
1,505,0,0.0177818956988307,0.0367866663276456,0.00619290908216347,0.0114559644141313,0.0510449070961303,0.00173460759022301,0.0039822473537768,0.000738029207351932,0.00109704309763426,0.00501682399339086
1,510,0,0.0185083348150306,0.0415459244949596,0.00913156413173085,0.0117973560358483,0.0392195303355039,0.00169813149255894,0.00372367330841754,0.000726797702417853,0.0010256744655271,0.00418135896018774
1,515,0,0.0150602567223175,0.0375908604189179,0.00623691677480758,0.00973747917510132,0.0346083142141385,0.00169286585510366,0.00349655125933978,0.00072270117221329,0.000981419772384571,0.00353054332054428
1,520,0,0.0173592375088358,0.0384253468315115,0.00753326799104005,0.0100400767856409,0.031888611121854,0.00171798091925873,0.00332881949337238,0.000720381874636795,0.00095405725824247,0.00302361678527867
1,525,0,0.0182407597904012,0.0280582746401217,0.00735417965534643,0.00903002338266247,0.0213845940211751,0.00177203470431267,0.00324292971141865,0.000719125352689431,0.000937150686999252,0.00262878181419109
1,530,0,0.0172490265375576,0.0301908473988252,0.00625980506681085,0.00950122846715492,0.0255671137002737,0.00185284483617731,0.00326070181567863,0.000718821805968671,0.000926731452230883,0.00232126654723735
1,535,0,0.0243724971633864,0.0330827299201785,0.00779111651785626,0.00830280241376154,0.0173021403462345,0.00195746608874975,0.00340629899391258,0.000719618824957206,0.000920370460758345,0.00208177898427107
1,540,1,0.0187367436874833,0.0363772609815276,0.00800836546621887,0.00807233909552657,0.0151125082685658,0.00208228641001511,0.0037072446370577,0.000722088537280264,0.000916609041032476,0.00189530244671953
1,545,1,0.0204036823246242,0.0458157891344585,0.0517354625038729,0.0117563767732387,0.0406834838323452,0.00214008480521536,0.00414632206519333,0.00481875119214308,0.00114944291723444,0.00391134111298402
1,550,0,0.0223484600069454,0.0465897188070902,0.0497791685244059,0.0140064921782186,0.0852613229307003,0.00203210446064701,0.00441597045181381,0.00532169580976494,0.00141903920606499,0.00791652192809939
1,555,0,0.0226441472185771,0.0454312101796626,0.0138580399922246,0.0135119805821898,0.078599010610901,0.00190261601181431,0.00440925458339821,0.00129289493541336,0.00136813157175965,0.00745278288399514
1,560,0,0.0162020667066713,0.0412324461164477,0.00847605364447534,0.011905099189292,0.0694150570279153,0.00180270873956445,0.00423181124497846,0.000801411808474191,0.00120988241183271,0.00608865570737517
1,565,0,0.0164736757850797,0.0442410440293378,0.00732500696218369,0.00998587563601811,0.0520830611702917,0.00173460885523319,0.00398227296552063,0.000738029690770335,0.00109704324777363,0.00501682606238774
1,570,0,0.0185704000627851,0.0378796022277271,0.00719806473360318,0.00920403424022556,0.0370705370140408,0.00169813256858672,0.0037236948818116,0.000726798045851344,0.00102567459121196,0.0041813605813191
1,575,0,0.0167406162449121,0.0301735830111134,0.00729207626052165,0.010264360221405,0.0355479169522717,0.00169286675557448,0.00349656939774647,0.000722701413302359,0.000981419873118409,0.00353054458979358
1,580,0,0.0135453195799855,0.0383919836760704,0.00689765053270363,0.0103895345389445,0.0266760223308378,0.00171798165746656,0.00332883474483195,0.000720382047284957,0.000954057336744689,0.00302361777845403
1,585,0,0.014921609468303,0.030143758809019,0.00726055417136718,0.00821957138088213,0.0240892278547624,0.00177203529395017,0.00324294255331453,0.000719125482742158,0.000937150747401994,0.00262878259108303
1,590,0,0.0185812705102948,0.0358100204461885,0.0085915262034142,0.0103499402574354,0.0277151913856789,0.00185284529164119,0.00326071264876739,0.00071882191209501,0.000926731498880695,0.00232126715493739
1,595,0,0.0215304766388911,0.0274963222793682,0.0075491066001519,0.00963102758173381,0.0201991002884121,0.00195746642516307,0.00340630814210474,0.000719618921041998,0.000920370497639131,0.0020817794598316
1,600,1,0.0250913333045559,0.0372584922554418,0.00859532317418302,0.0101592474408108,0.0198568194175743,0.00208228664296882,0.00370725235138309,0.000722088634897167,0.000916609071621423,0.00189530281929465
1,605,1,0.0201392553037286,0.0470751289118756,0.0420506423826964,0.0109327633121524,0.0366023034244479,0.00214008496654427,0.00414632853303275,0.00481875133650171,0.00114944294808279,0.00391134161239085
1,610,0,0.0185743384533077,0.0490866288363582,0.0487342175845552,0.0144827570309303,0.0889683788613296,0.00203210459405899,0.00441597583584643,0.00532169589918101,0.00141903923391736,0.0079165224889251
1,615,0,0.0212956307925872,0.042440090148089,0.00936759619193676,0.0150191778836881,0.0676631670007928,0.00190261612567705,0.00440925903802538,0.00129289503510744,0.00136813159699609,0.00745278340088112
1,620,0,0.0150231268322954,0.0509724637699579,0.00937915650375571,0.0120299471109903,0.0656441253104411,0.00180270883489552,0.00423181491107446,0.0008014118884139,0.00120988243475288,0.00608865611521208
1,625,0,0.0144740054028527,0.046581281405716,0.00747526840244224,0.0110656102360725,0.0537382791830141,0.00173460893286815,0.00398227596975847,0.00073802974848761,0.00109704326745199,0.00501682638185578
1,630,0,0.0171623539264336,0.0473657497068584,0.00705620167274051,0.00943186130381769,0.0359072193733318,0.00169813262930756,0.00372369733511709,0.000726798085606063,0.00102567460722843,0.00418136083127295
1,635,0,0.0189677877627604,0.0406859238720965,0.00614088027476408,0.0115172651826481,0.0335976702612233,0.00169286680019093,0.00349657139482871,0.000722701440345279,0.000981419885634715,0.0035305447852229
1,640,0,0.0171622236785272,0.0311379406278046,0.0079588977715992,0.00851127060332032,0.0250976850830886,0.00171798168690111,0.00332883636463118,0.000720382066000819,0.000954057346263822,0.00302361793117122
1,645,0,0.0160152893583897,0.0253972892298391,0.00656787122350863,0.00905443513363859,0.0257967683381002,0.00177203530930511,0.0032429438599863,0.000719125496292472,0.00093715075454193,0.00262878271038161
1,650,0,0.0187675624507843,0.0339854408865845,0.00613568110503148,0.00907133223378036,0.0265278951191605,0.00185284529423293,0.0032607136929438,0.000718821922623207,0.000926731504235364,0.00232126724811752
1,655,0,0.0205962876859987,0.0349485919217013,0.00595356922978035,0.00999875943035464,0.0174559466623444,0.00195746641651474,0.00340630896235903,0.000719618929980274,0.000920370501716805,0.00208177953261992
1,660,1,0.0211260310827344,0.0238433520734411,0.00723597290185693,0.00884998379110877,0.0160015143308015,0.00208228662476186,0.00370725297597595,0.000722088643204529,0.000916609074830267,0.0018953028761789
1,665,1,0.0228863212142781,0.0461529595623952,0.0413770207075128,0.0100910969384712,0.0394182981572138,0.00214008494350469,0.00414632898490573,0.00481875134735916,0.00114944295100724,0.00391134167311939
1,670,0,0.0188184716065493,0.0378037560169079,0.0554924208906571,0.015710094013577,0.0771481991197026,0.00203210457215059,0.00441597615103695,0.00532169590500339,0.00141903923633868,0.00791652254836404
1,675,0,0.0194259955148367,0.0415897077686292,0.012531662950857,0.0140030977399051,0.0790767028816575,0.00190261610547929,0.00440925925344103,0.0012928950404184,0.00136813159895405,0.00745278345202935
1,680,0,0.0177764572700543,0.0381210764344611,0.00737244110054393,0.0134554082803472,0.0697319555983514,0.00180270881614421,0.00423181505448026,0.000801411891932739,0.00120988243631325,0.00608865615530902
1,685,0,0.0176957749783359,0.0377800774064193,0.0067858626979048,0.0107644967553856,0.058735146182382,0.00173460891530799,0.00398227606086548,0.000738029750522826,0.00109704326863055,0.00501682641315672
1,690,0,0.0177225829535241,0.0414794260300156,0.00676719472873091,0.00961264484280286,0.0390334812542135,0.0016981326127131,0.00372369738777577,0.000726798086662455,0.00102567460807263,0.00418136085568587
1,695,0,0.0173829372777354,0.0311499876167777,0.00759046476446866,0.00933088772935522,0.0397902481944028,0.00169286678437141,0.00349657141864847,0.000722701440817235,0.000981419886211367,0.00353054480425268
1,700,0,0.0171524896184942,0.0310374934219704,0.00647080275830331,0.0100465121223081,0.0296060519310686,0.00171798167170523,0.00332883636613115,0.000720382066136081,0.000954057346639979,0.0030236179459981
1,705,0,0.0182507728280289,0.0323407428678372,0.00682632137708114,0.0100803798266783,0.0275674161500315,0.00177203529462447,0.0032429438434086,0.000719125496223505,0.000937150754773843,0.00262878272192928
1,710,0,0.0187594417214158,0.0270903415147676,0.00758576835766225,0.0089566749325338,0.0235177469724455,0.00185284528000267,0.00326071366084384,0.000718821922401927,0.000926731504364711,0.00232126725710743
1,715,0,0.0199495383872252,0.0299793926235047,0.00697476576368192,0.00997319723209543,0.0240759977295415,0.00195746640271046,0.00340630891606946,0.000719618929594797,0.00092037050177053,0.00208177953961434
1,720,1,0.0191483746664278,0.0402334446821611,0.00759651900427313,0.00876627027471368,0.0213691025155621,0.00208228661139308,0.00370725291602024,0.000722088642571742,0.000916609074820828,0.00189530288161456
1,725,1,0.0252033292833684,0.044700306066139,0.0483723037013832,0.0134706762287497,0.035147878989319,0.00214008493099392,0.00414632891225038,0.00481875134597837,0.0011494429509006,0.00391134167556643
1,730,0,0.0184287201797823,0.0496983443899293,0.0657366974967767,0.0163502557614697,0.0970579463698365,0.00203210456091427,0.00441597607154743,0.00532169590386658,0.00141903923617409,0.00791652254838135
1,735,0,0.019063054751499,0.0353149161723299,0.012733796119615,0.0169373248368749,0.0652254033905736,0.00190261609542187,0.00440925917352756,0.00129289503878313,0.00136813159873139,0.00745278345091271
1,740,0,0.0183201667145333,0.0390157892340997,0.00862295545538343,0.0112833163681459,0.0640716651091209,0.00180270880714968,0.00423181497814892,0.000801411890390551,0.00120988243604306,0.00608865615434668
1,745,0,0.0194922594544383,0.0396038621202798,0.00753035380374983,0.0103121543165198,0.0430150318412683,0.00173460890726914,0.00398227599007993,0.000738029749251729,0.00109704326834833,0.00501682641236927
1,750,0,0.0138789927888479,0.036163735472946,0.00604292428693089,0.0104841651734235,0.0518145618602962,0.00169813260553383,0.0037236973231922,0.000726798085679223,0.00102567460780705,0.00418136085504573
1,755,0,0.0160700490112357,0.0384790725753662,0.00656173465891016,0.0107802895315442,0.0358774394460369,0.00169286677796549,0.00349657136013609,0.000722701440071489,0.000981419885977928,0.00353054480373419
1,760,0,0.0157622229723421,0.030604084640422,0.00752420926727972,0.0105892665035937,0.0314474354039927,0.00171798166599501,0.00332883631311624,0.000720382065560315,0.000954057346442978,0.00302361794557928
1,765,0,0.0171529385968042,0.0332770132281284,0.00621314235165714,0.00924434016405577,0.0293068319209096,0.00177203528953978,0.0032429437950956,0.000719125495754599,0.000937150754610418,0.00262878272159132
1,770,0,0.0185074445120737,0.0338348565543167,0.00741226903279837,0.00999001223048764,0.0260173762369208,0.00185284527547979,0.00326071361635776,0.000718821921985306,0.000926731504228248,0.00232126725683425
1,775,0,0.0199977830219187,0.0375478934250317,0.00723246254800998,0.00882602000341077,0.0205524851729704,0.00195746639869152,0.00340630887455219,0.000719618929179472,0.000920370501652648,0.00208177953939219
1,780,1,0.020957842162859,0.0416613168234525,0.00668462083292738,0.00707183862105385,0.0202916873872278,0.00208228660782552,0.00370725287670185,0.000722088642100131,0.000916609074711937,0.00189530288143145
1,785,1,0.0253992525689879,0.0396774185658371,0.0466595356554304,0.011730576915995,0.0391704980894524,0.00214008492785346,0.00414632887467472,0.00481875134518926,0.00114944295077078,0.00391134167432425
1,790,0,0.0186308446147913,0.0470389116651221,0.0611904739567136,0.0147497681830819,0.0738715976187827,0.00203210455813387,0.00441597603635368,0.00532169590331985,0.00141903923604281,0.00791652254642412
1,795,0,0.0169585421822775,0.0421267060754627,0.0118806219615667,0.013821012652111,0.0795485512211923,0.00190261609295257,0.00440925914149592,0.00129289503809751,0.00136813159859726,0.00745278344887518
1,800,0,0.0145841294176241,0.0462368238462132,0.00803263585034801,0.01350404953094,0.0595348804767331,0.00180270880496406,0.00423181494961186,0.000801411889793443,0.00120988243590725,0.00608865615272224
1,805,0,0.0190334800906221,0.0446000923795238,0.00650583206484424,0.0103670678110009,0.0469648636588882,0.00173460890534221,0.00398227596499898,0.000738029748788172,0.0010970432682214,0.0050168264110899
1,810,0,0.0187712273603362,0.0358656947573386,0.00653809440370788,0.00780950075609098,0.0325879412976206,0.00169813260384306,0.00372369730131467,0.000726798085337755,0.00102567460769636,0.00418136085403978
1,815,0,0.0196588355557817,0.0336395044695368,0.00711866824275086,0.0103088958617885,0.0318676651932637,0.0016928667764903,0.00349657134110393,0.000722701439823362,0.000981419885886098,0.00353054480294396
1,820,0,0.0182300620735921,0.0256422854373636,0.00712592271637487,0.00997668457461694,0.033578684019148,0.00171798166471618,0.00332883629653533,0.000720382065376243,0.000954057346369131,0.00302361794495894
1,825,0,0.0169806149881118,0.029009078339944,0.00667546033700066,0.009096282302012,0.0261641764650794,0.001772035288439,0.00324294378057779,0.000719125495610643,0.000937150754551801,0.0026287827211045
1,830,0,0.0176518450690969,0.0300757765708653,0.00707271216541855,0.0100609509310904,0.0223461078829796,0.00185284527453935,0.00326071360354585,0.0007188219218627,0.000926731504181424,0.00232126725645211
1,835,0,0.0203795193224716,0.0343181890779535,0.00735312593399024,0.00875117426797806,0.0211640150156157,0.00195746639789416,0.00340630886313462,0.000719618929062695,0.000920370501614115,0.00208177953909186
1,840,1,0.0198010316241989,0.0353268868880628,0.00773092264989154,0.00979936496790244,0.0192986764054378,0.00208228660715454,0.00370725286642125,0.00072208864197397,0.000916609074678292,0.00189530288119479
1,845,1,0.0213255907826381,0.0377549174494551,0.0386116410523651,0.010458803096602,0.042824630753827,0.00214008492728733,0.00414632886535693,0.00481875134498873,0.0011494429507338,0.00391134167385586
1,850,0,0.0149099389226211,0.047887143918733,0.0504625493373508,0.0178244969318553,0.0781455846315852,0.00203210455763796,0.00441597602800431,0.00532169590318687,0.00141903923600726,0.00791652254581235
1,855,0,0.0228966534417699,0.0485578039591061,0.0128945047351304,0.0155122795332694,0.0823811452864766,0.00190261609251475,0.00440925913414665,0.00129289503793773,0.00136813159856276,0.00745278344827606
1,860,0,0.0161072169456689,0.0347445810062438,0.00878022629560227,0.0138793896844901,0.0697761891196469,0.00180270880457961,0.00423181494323406,0.000801411889658182,0.00120988243587381,0.0060886561522471
1,865,0,0.0190630497717698,0.0432911547502613,0.00658103503614422,0.0119051245059913,0.0550671381705294,0.00173460890500687,0.0039822759595158,0.000738029748685596,0.00109704326819113,0.00501682641071673
1,870,0,0.0180927919859849,0.0241954630087692,0.00762158692862636,0.0116100921882488,0.0392887109729541,0.00169813260355298,0.00372369729662564,0.000726798085263727,0.00102567460767061,0.0041813608537471
1,875,0,0.0180454597630322,0.0355714017086803,0.0081777833416171,0.011393043385658,0.0340411826563959,0.00169286677624189,0.00349657133710169,0.000722701439770614,0.000981419885865169,0.00353054480271458
1,880,0,0.0185225975743846,0.0321827146609115,0.00714492301281514,0.0103495382690993,0.0272826443875888,0.00171798166450604,0.00332883629311589,0.00072038206533797,0.000954057346352609,0.00302361794477925
1,885,0,0.0212877093550486,0.0307437841161369,0.00796373193494891,0.0102022556572321,0.0264822995802153,0.00177203528826372,0.00324294377764642,0.000719125495581269,0.000937150754538925,0.00262878272096377
1,890,0,0.0185132141585256,0.0318797944440335,0.0071713025902427,0.00790386250360796,0.0224093303110282,0.00185284527439552,0.00326071360102007,0.000718821921838228,0.000926731504171336,0.00232126725634189
1,895,0,0.0194455134496163,0.035815566226798,0.00871558292872622,0.0084079418620459,0.0232999515161225,0.00195746639777831,0.00340630886094564,0.000719618929039994,0.000920370501605998,0.00208177953900549
1,900,1,0.0205792606406762,0.0347550436397171,0.00661742828358127,0.00867785155622041,0.0190562320130413,0.0020822866070632,0.00370725286451426,0.000722088641950203,0.000916609074671402,0.00189530288112698
1,905,1,0.0195559500695215,0.0414133428567821,0.0448889299564861,0.0124897692018914,0.0436274752590757,0.00214008492721459,0.00414632886369266,0.00481875134495212,0.00114944295072652,0.00391134167375031
1,910,0,0.0214293332737322,0.0412412543175034,0.0545923160938389,0.0165464186229873,0.0730168151824455,0.00203210455757522,0.00441597602656345,0.00532169590316345,0.00141903923600049,0.00791652254568595
1,915,0,0.0184361552259247,0.0387701865427462,0.0143858198835784,0.0138207390145937,0.0722354704434683,0.00190261609245986,0.00440925913291328,0.00129289503791078,0.00136813159855645,0.00745278344815648
1,920,0,0.0169737276806582,0.0363100769025004,0.00817560756337813,0.0120853717148445,0.0640500335103014,0.00180270880453198,0.0042318149421882,0.000801411889635714,0.00120988243586787,0.00608865615215236
1,925,0,0.0192978643722277,0.0355937196656103,0.00654788839653333,0.011218547269657,0.0653351231528815,0.00173460890496601,0.00398227595863477,0.000738029748668921,0.00109704326818588,0.00501682641064247
1,930,0,0.0175307202203452,0.0398837800071206,0.00613042106339456,0.0083444344976371,0.0444149205135272,0.00169813260351843,0.00372369729588644,0.000726798085251957,0.00102567460766623,0.00418136085368897
1,935,0,0.0145925927263602,0.0345861458517543,0.00679057328062972,0.0087877579070464,0.0411820320278958,0.00169286677621322,0.00349657133648265,0.000722701439762384,0.000981419885861665,0.00353054480266905
1,940,0,0.0216804449483113,0.0342382152830445,0.00717339893173713,0.010020359951975,0.033759902051575,0.0017179816644828,0.00332883629259763,0.000720382065332034,0.000954057346349885,0.00302361794474365
1,945,0,0.0183597548336587,0.0341325754309124,0.00716393677318022,0.0092261532880973,0.0213707653471471,0.00177203528824547,0.00324294377721221,0.000719125495576845,0.000937150754536833,0.00262878272093594
1,950,0,0.0198538312872507,0.031771664265744,0.00667560225188842,0.00870657639945817,0.025081250929504,0.00185284527438178,0.00326071360065599,0.000718821921834652,0.000926731504169726,0.00232126725632013
